date,ema_indicator40,adj_close,average_true_range5,cumulative_return,sma_indicator25,ema_indicator20,sma_indicator5,ema_indicator10,ema_indicator45,volume,roc20,average_true_range45,low,close,ema_indicator15,ema_indicator5,average_true_range30,open,average_true_range50,acc_dist_index,sma_indicator20,sma_indicator10,ulcer_index45,average_true_range25,ema_indicator50,sma_indicator45,sma_indicator35,sma_indicator15,ema_indicator25,sma_indicator50,sma_indicator40,ema_indicator35,ema_indicator30,average_true_range40,high,sma_indicator30,average_true_range35
2016-03-29,25.572293478224896,24.996071,0.4559369269786545,-1.5091923534254037,25.564800360000003,25.939076913024582,26.56950000000007,26.371436502823897,25.568590516032266,124760400,11.36621733928153,0.5765512577939346,26.219998999999998,27.247498999999998,26.143352978135447,26.57411244865034,0.5423396166326413,26.2225,0.5845360879348498,116894267.07614535,25.941625250000005,26.489250199999994,13.04101790257703,0.5258784605234327,25.585942106567924,24.858555666666675,25.088428771428575,26.12783353333334,25.780373622842045,24.814200120000006,24.939125174999994,25.603626154123845,25.67034149498358,0.5671195383397813,26.9475,25.336833666666667,0.5558748601058825
2016-03-30,25.660962040262703,25.432479999999998,0.5017495415829234,0.21036860879903863,25.71350028,26.077259968927002,26.711499800000063,26.556629684128644,25.647782189248257,182404400,8.982389336516459,0.5789612298429583,27.15,27.497498999999998,26.299183730868513,26.846074632433563,0.5470949627448864,27.1625,0.5865453661761528,126915685.07878271,26.0545002,26.613750099999994,12.802725809205398,0.5322433221024953,25.656689435722125,24.91477784444445,25.192357285714287,26.27000013333334,25.904190959546504,24.876350120000005,25.021187649999998,25.70286909000585,25.78128714046851,0.5700665498812868,27.605,25.4445003,0.559564149817143
2016-03-31,25.738354087079156,25.300169,0.4523998332663394,-0.31098874965700407,25.842400240000003,26.18871130521967,26.854499800000063,26.682242287014343,25.71733509406355,103553600,8.178656079404458,0.5717621136242259,27.219998999999998,27.780001000000002,26.41772313950995,26.97988275495571,0.5373584973200569,27.43,0.5799144788526298,45697087.6866152,26.157500149999997,26.689249999999994,12.573536209696375,0.5211536292183956,25.719074124517338,24.964777844444452,25.29235728571429,26.401166666666672,26.0075223472737,24.938000080000005,25.1118751,25.788681862783303,25.875881453986672,0.5621899111342548,27.475,25.535083566666668,0.5508623455366534
2016-04-01,25.824166034050904,25.532297,0.45192006661307166,0.603673282722017,25.974700159999998,26.313357752341606,27.07049960000007,26.83047078028446,25.794733524756438,103496000,8.364528078817726,0.5690563110992432,27.049999,27.452499,26.552695122071206,27.15242150330381,0.5344465807427218,27.195,0.5773162092755773,148042674.70530966,26.263625099999995,26.793999799999995,12.150561107880181,0.5183075240496597,25.78881627649705,25.056833377777785,25.404643,26.548166600000005,26.122135935944957,25.004000060000006,25.197125075,25.88361614818423,25.980501940826244,0.5593851883558985,27.5,25.649500166666662,0.5479805928070347
2016-04-04,25.919572617755737,25.794607,0.47153645329045785,1.637248696606619,26.116800159999997,26.453038061642406,27.366999600000064,27.00311263841456,25.88104950194094,149424800,7.87302173097673,0.5686328819637044,27.567498999999998,27.74,26.706108356812305,27.36161466886921,0.5349650947179645,27.605,0.5767699250900657,130921776.97905211,26.365000099999992,26.923999899999995,11.742241188335601,0.5195753030876734,25.86690195192854,25.151444533333343,25.52907162857143,26.695833266666675,26.249664017795347,25.07810006000001,25.2878751,25.988970862173996,26.096598654321326,0.5591506086470011,28.047501,25.775166866666662,0.5480383472982624
2016-04-05,25.994349514450576,25.490513,0.4622293626323666,0.43903411689381056,26.248000079999997,26.548224817676463,27.47349940000006,27.08481924961191,25.9493733931609,106314800,7.79423941124022,0.5654410623645111,27.355,27.135,26.799407187210765,27.391909445912805,0.5312996248940324,27.377501000000002,0.5737345465882645,87908076.42729719,26.464249999999993,27.021499699999993,11.425067832855232,0.5157923309641665,25.929082228323498,25.220722311111125,25.64207162857143,26.817333266666672,26.342189785657244,25.12005004000001,25.3865626,26.070277980942105,26.184076095978014,0.5557968684308261,27.682501000000002,25.882916866666662,0.5445229945183121
2016-04-06,26.079503196672498,25.757463,0.4587838901058937,1.4908991127778215,26.352300079999996,26.66172721599299,27.543499600000064,27.203943022409742,26.027226723893037,105616400,9.828763733544484,0.5627646387564109,27.299999,27.165001,26.91698128880942,27.50793963060854,0.5284230373975647,27.557501000000002,0.5711598956564993,191150610.16871688,26.588374999999992,27.127499699999994,11.068945199434413,0.5129607177255999,26.000098611526496,25.301444533333346,25.744357342857146,26.923666600000008,26.449713648298996,25.17765002000001,25.486250075,26.16304031533421,26.28445828333427,0.5530269967200555,27.745001000000002,26.018500166666662,0.5416795375320747
2016-04-07,26.1309908456153,25.195702,0.5090269120847142,-0.7225830055794358,26.430200079999995,26.706800814469847,27.520999800000062,27.19140792742615,26.07539077937595,127207600,7.337812209738439,0.5660365134507128,27.030001000000002,27.254998999999998,26.944233627708243,27.383626420405697,0.5344755694843124,27.487499,0.5739366777433692,110401076.33022313,26.68112494999999,27.187749799999995,10.638993099493263,0.5208422490165758,26.044604548329378,25.379555622222234,25.818785885714288,26.966499933333342,26.50242798304523,25.22040004000001,25.570937600000004,26.217038075593422,26.339331942473997,0.556951296802054,27.605,26.122166833333328,0.5464886650311581
2016-04-08,26.181430365341384,25.22356,0.4872213296677709,-0.6128199030458248,26.501800119999995,26.75043892737748,27.45450020000006,27.18660666789412,26.12276513679439,94326800,7.403384402490857,0.5623467909295858,27.0425,27.610001,26.971829549244713,27.310751280270466,0.5299930171681686,27.227501,0.5704579241885017,73850057.40367605,26.77474999999999,27.262499899999995,10.258127586546006,0.5160085190559127,26.088541664081166,25.447944533333345,25.907357314285715,27.01416660000001,26.553395138195597,25.29660006000001,25.660875150000003,26.269702682504896,26.39260091392729,0.5530274893820026,27.442498999999998,26.221333499999993,0.5423032460302678
2016-04-11,26.233799567032047,25.307131,0.48727686373421664,-0.2835488886856363,26.56190003999999,26.798492267627246,27.349499800000057,27.199041637367916,26.171992696064198,117630000,6.610592348500184,0.5606835066867062,27.2075,28.01,27.007225730589123,27.292167186846978,0.5285765499292296,27.2425,0.5687987457047317,-18668448.798572004,26.859249899999988,27.358249699999995,9.870031868255372,0.5148681382936762,26.13428508901916,25.51694451111112,26.000071571428574,27.065833200000007,26.607364666026708,25.371250060000012,25.75662515,26.32444136681018,26.448239500125528,0.5513892771474526,27.6525,26.322250099999994,0.540737410429403
2016-04-12,26.300931344249996,25.636757,0.48182129098737325,1.0152785145888688,26.647600039999993,26.875778813567507,27.381000200000063,27.27376152148284,26.234514796235324,108929200,7.72532999318495,0.5584460732047793,27.165001,28.025,27.082572639265486,27.39811179123132,0.5262906315982553,27.334999,0.5666227507906371,83157131.10312365,26.958249999999985,27.42724979999999,9.360293931085584,0.5126733727619291,26.19215630121449,25.608166777777786,26.096928771428573,27.14133320000001,26.68449053787081,25.436750100000012,25.8594377,26.395861346431836,26.523191854956142,0.5491045202187663,27.625,26.436833433333327,0.5384305987028486
2016-04-13,26.38430054696951,26.008171,0.4804566327898985,2.4787341077471936,26.75770003999999,26.98379987894203,27.435000200000058,27.407623063031412,26.311709805094658,133029200,7.133295085102322,0.5565916715780065,27.700001,27.4625,27.198501059357298,27.60207452748755,0.5245808772116468,27.700001,0.5647902557748243,164357194.4800774,27.051499999999987,27.489249899999994,8.863728785839301,0.5111663578514519,26.263444289402155,25.702777866666676,26.220857314285713,27.229999866666674,26.786452804188443,25.514800100000013,25.9556877,26.485535716074512,26.619114961088005,0.5472518572132972,28.084999,26.53275009999999,0.5366182387399101
2016-04-14,26.464334666629533,26.022099,0.4373653062319189,2.533613829689929,26.867499999999993,27.082961795233263,27.613000200000062,27.51987341520752,26.38620068313402,101895600,5.7846560347268055,0.5501118566540508,27.8325,26.870001000000002,27.30181342693764,27.7430496849917,0.515928181304592,27.905001000000002,0.5587944506593279,210498598.25366122,27.12812499999999,27.56699999999999,8.336737454957708,0.5013197035373939,26.33252490550403,25.797833444444453,26.33514302857143,27.32949993333334,26.88172566540472,25.602900080000012,26.043062674999998,26.571061509625927,26.709817221662973,0.5401955607829647,28.0975,26.627333433333323,0.5288577176330556
2016-04-15,26.513025658501263,25.4998,0.4783922449855348,0.47562425683709275,26.95429999999999,27.119108290925332,27.672500000000063,27.509441885169785,26.432996305606455,187756000,3.8279733902467457,0.552164926506183,27.432501000000002,26.727501,27.321899248570436,27.6495331233278,0.5201472419277722,28.0275,0.5604685616461412,40275648.04042968,27.178749949999986,27.563500099999988,7.77391779539034,0.5069669153958981,26.376837654307796,25.884389022222233,26.428642999999997,27.399166600000004,26.926400614219745,25.670400080000014,26.128000150000002,26.620585870202262,26.758377400910526,0.5427531717633906,28.075001,26.696916766666657,0.5321046399863968
2016-04-18,26.530439089793884,24.94965,0.5282135959884274,-1.6921211012530746,27.00649999999999,27.095383787027682,27.595500400000066,27.393179906048005,26.451996509710522,243286000,1.4728134441087675,0.55606123925049,26.735001,26.782498999999998,27.26541196749913,27.389689082218535,0.5270589671968463,27.2225,0.5638091704132183,-72288995.85466869,27.198249999999984,27.472500099999984,7.158583115054221,0.5157881987800621,26.39617739335455,25.960944622222232,26.504143,27.43733326666667,26.92206218235669,25.72480010000001,26.199500175000004,26.634442266302138,26.76557892343243,0.5473718174693057,27.237499,26.734166766666654,0.5376873359867854
2016-04-19,26.540051865901496,24.817327,0.5110706767907416,-2.2134784597091395,27.050400079999985,27.060347331120283,27.419000400000062,27.272147377675637,26.463974965810063,129539600,0.9441978682202675,0.5535376339338124,26.557501000000002,26.4925,27.19817309656174,27.168959721479027,0.524240301623618,26.969998999999998,0.5613829670049539,-102295118.94285709,27.210749999999983,27.400000299999988,6.60461513694324,0.5128566308288596,26.409170475968097,26.032722444444456,26.577142999999996,27.424500000000005,26.907095937560022,25.789250140000014,26.262187725000008,26.63961219595202,26.763122283210983,0.5447499970325731,27.0,26.776166766666655,0.5349676692443057
2016-04-20,26.551878555369715,24.868402,0.5103565414325933,-2.0122601298820153,27.075900039999986,27.033885585299302,27.173500200000063,27.18312039991643,26.477823836861802,122444000,0.38417916041978306,0.5525145754019499,26.514999,26.42,27.146213834491522,27.04013948098602,0.5236822915694974,26.66,0.5603053076648549,-95660222.39113384,27.21587494999999,27.304250199999984,6.146308396662852,0.5126423655957052,26.423810810243857,26.091000200000007,26.624285828571427,27.384000000000004,26.897511557747716,25.849850100000012,26.339937675000005,26.64755035173246,26.764372393971563,0.5438187471067588,27.022499,26.827000066666653,0.5341828786944685
2016-04-21,26.548982040473632,24.599123000000002,0.48878523314607464,-3.073264428793565,27.075900039999986,26.982325053366036,26.867000200000064,27.057553054477076,26.47846193091129,126210000,-0.1507547404411402,0.5491809181707955,26.379998999999998,26.27,27.06449960518008,26.85759298732402,0.5196428818505141,26.7325,0.5571492015115578,-141310160.37712497,27.213874999999984,27.240000199999987,5.874268923391936,0.508236670971877,26.426504503959784,26.134611288888895,26.66157154285714,27.333666733333338,26.866356822536357,25.904750120000013,26.401625175000003,26.638936443302878,26.746832239521787,0.5402857784290898,26.7325,26.867416699999985,0.5304205107317693
2016-04-22,26.542690233621258,24.531809,0.48402818651685975,-3.338516418183468,27.074699999999986,26.928770286378796,26.658500200000066,26.941634317299425,26.47592010782819,134732400,0.009463423866759833,0.5473102311003334,26.155001000000002,26.0875,26.98393715453257,26.711728658216018,0.5178214524554969,26.252501000000002,0.5553062174813266,-122477178.58099616,27.21399999999998,27.165500099999985,5.533070731415641,0.5065072041330019,26.426249425373125,26.18694460000001,26.691428685714282,27.26183346666667,26.832021682341257,25.961800140000015,26.457375150000008,26.626773307563827,26.725746288584897,0.5384036339683625,26.620001000000002,26.905000033333316,0.5285513532822902
2016-04-25,26.529388271005587,24.392525,0.4457223492134877,-3.8873136376109008,27.066299999999984,26.866030259104626,26.538500000000067,26.819518986881345,26.466967059661748,112126400,-0.10457647667738804,0.5416477592981037,26.127501000000002,24.455,26.894695010216,26.56448577214401,0.5103107040403138,26.25,0.5500500731317001,-122477572.00834332,27.21262494999998,27.067000199999985,5.223985672370185,0.4979468759676818,26.420121996927122,26.237166822222232,26.706214371428565,27.161166733333335,26.788789245238085,26.018700160000012,26.508437625000006,26.606952568254723,26.696343302224584,0.5322560181191535,26.4125,26.928499999999982,0.5218070003313676
2016-04-26,26.50783274559068,24.22307,0.4260778793707901,-4.555016921247601,27.050699959999985,26.791884520142283,26.41049980000007,26.68642462563019,26.45046849185037,224064800,-3.092496285289759,0.5373333646470347,25.977501,23.7075,26.793795633939002,26.405490514762676,0.5048836805723033,25.977501,0.545999071669066,-204689687.48920876,27.17099994999998,26.91475009999998,4.960238961333341,0.4919290009289745,26.40707799704763,26.27866684444446,26.72392862857142,27.0701668,26.734843918681314,26.070500180000014,26.556312600000005,26.57809409224057,26.65706308917784,0.5276371176661747,26.325001,26.943750033333313,0.5168268003219
2016-04-27,26.407694562878937,22.707241,0.7743623034966315,-10.527759992682705,26.961699959999986,26.56932408965254,25.945000000000068,26.28071105733379,26.3637089922047,458408400,-10.715586371507356,0.5735592898771006,23.92,23.434998999999998,26.50144617969663,25.755327009841785,0.5603042245532264,24.0,0.5784290902356847,-15577311.251586318,27.024249999999984,26.55925009999998,4.938541596645983,0.5589518408918154,26.330525918732036,26.296055711111123,26.70100005714285,26.851166799999998,26.559471309551984,26.07640018000001,26.539375100000008,26.460144420449424,26.51499450277927,0.5686336897245202,24.6775,26.88741669999998,0.5639888917412742
2016-04-28,26.27597775493362,22.013166000000002,0.8009896427973047,-13.262599469496017,26.848699999999987,26.29676941444754,25.38800000000007,25.812854501454915,26.24822164471754,328970800,-12.99201442304851,0.580980172324276,23.5625,23.41,26.15220290723455,25.072718006561193,0.5718773837347854,24.4025,0.5850104884309709,-239422340.31409773,26.847250049999985,26.12750009999998,5.163410646792068,0.5728937272561427,26.227662157213132,26.289000155555566,26.65607145714285,26.622666799999998,26.34008890112491,26.059950160000007,26.502375100000005,26.307219730424453,26.33386582518061,0.5771053224814071,24.469998999999998,26.79458336666665,0.5738034662629521
2016-04-29,26.137393425424662,21.760138,0.7567915142378432,-14.259584743437303,26.72939995999998,26.02421985116682,24.79099980000007,25.38051713755402,26.125907616686344,274126000,-14.774070907321427,0.5809583684948476,23.127501000000002,23.795,25.812552418830233,24.526811671040797,0.5721481042769591,23.497498999999998,0.5849102586623515,-208414044.15066892,26.644125049999985,25.724749999999982,5.470337455828036,0.5731779381658969,26.11814595496948,26.272222333333346,26.60299999999999,26.374,26.11662044719223,26.04735012000001,26.453875075000006,26.147651912067538,26.146842159039927,0.5771776644193719,23.68,26.69408329999998,0.573980481512582
2016-05-02,26.004349843696627,21.736921,0.6894332113902741,-14.351047288027075,26.61389991999998,25.775246532008072,24.21899980000007,25.022241294362377,26.007824676830417,192640400,-15.73074457412727,0.5773815158616287,23.1,23.547501,25.512233366476455,24.154541114027197,0.5670765008010604,23.4925,0.5816120534891044,-116680520.34114502,26.425624999999986,25.378749899999985,5.772400248809278,0.567050820639261,26.011944152813815,26.254055644444456,26.54142854285713,26.117666733333333,25.90841887433129,26.03535012000001,26.39531255000001,25.995560139174895,25.970271697166385,0.5732482228088875,23.52,26.591749966666647,0.569581039183651
2016-05-03,25.896576680589472,22.094407999999998,0.6565463691122189,-12.942467758163357,26.48889991999998,25.58665162419778,23.76049980000007,24.799106513569217,25.911614908272572,227325200,-13.3230093187509,0.5762174599535924,23.42,23.309998999999998,25.2975791956669,24.034694076018134,0.565673917441025,23.549999,0.5804797924193222,-12948961.007629171,26.242750049999984,25.085499799999987,5.971128602631789,0.5653687478136905,25.92500516642896,26.245666733333348,26.488999999999987,25.863333333333333,25.745848191690424,26.026850140000015,26.35350002500001,25.87330679810962,25.82993158767178,0.5720419922386653,23.934998999999998,26.502333266666646,0.5683072666355466
2016-05-04,25.781987622999743,21.864603,0.6292370952897757,-13.847979511570474,26.335199999999983,25.392446802845612,23.57900000000007,24.57154187473845,25.80882734704333,164102000,-15.113550829127606,0.5749681830657348,23.455,23.18,25.078819421208536,23.87229638401209,0.5641514535263243,23.799999,0.5792701965709359,-118667887.53839739,26.033125099999985,24.761999999999986,6.329298593896909,0.563553997901143,25.831769708921943,26.210444533333348,26.41478574285713,25.5658334,25.576744561560393,26.024350140000013,26.310750050000014,25.744095364881307,25.682678001370377,0.5707409424326987,23.975,26.397916633333313,0.5669270590173883
2016-05-05,25.661402812121704,21.77585,0.5788898762318203,-14.716915759626826,26.17769999999998,25.19411844066984,23.499499800000073,24.34217044296782,25.700182636302316,143562000,-14.096189423254113,0.5705800234420518,23.17,23.1975,24.857716868557468,23.684863922674726,0.5579297717421134,23.5,0.5752348126395171,-146554857.67940676,25.84187504999998,24.443749899999982,6.719402695682054,0.5561118779850972,25.732876739944615,26.168722288888905,26.323857142857133,25.251500000000004,25.40237951836344,26.010050120000013,26.261500000000012,25.608867789054568,25.529601936765836,0.5659099438718812,23.5175,26.290499966666644,0.5615148859026057
2016-05-06,25.54035877250601,21.654408,0.5431117009854565,-15.19253635781579,26.00500003999998,25.002297636796524,23.44850000000007,24.13086672606458,25.590609478202218,174799600,-14.669614773803985,0.5667893340322284,22.9625,23.355,24.648002259987784,23.51657594844982,0.552665412684043,23.342501000000002,0.5717300963867268,-131259417.4418057,25.64262499999998,24.11974989999998,7.127905050646268,0.5498673628656934,25.632763926613457,26.11994451111113,26.23042854285713,24.966000000000005,25.2314272477201,25.989850100000016,26.208687500000014,25.473930689662645,25.37801471503901,0.5617621702750842,23.362499,26.182583299999976,0.5569001463053884
2016-05-09,25.42607297872523,21.670759,0.4934893607883648,-15.128510015549246,25.821699999999982,24.83041214757781,23.40600000000007,23.961163684961928,25.486561240019515,131745600,-14.88717354199865,0.5607495710537345,23.147499,23.127501000000002,24.46668947748931,23.41021729896655,0.5440765655945748,23.25,0.5661954944589922,-218344598.82756656,25.43975004999998,23.81249989999998,7.552648349745502,0.5396726683510655,25.537263380471753,26.06316671111113,26.136642828571414,24.721166600000004,25.074971305587784,25.969250080000016,26.149499975000015,25.34746231801472,25.237336346326817,0.5550931160182071,23.442498999999998,26.07924993333331,0.5494172849823773
2016-05-10,25.32504502854351,21.817885999999998,0.46779148863069153,-14.552272935150457,25.657800039999984,24.68989670495135,23.318000000000065,23.85095210587794,25.393884664366496,134747200,-15.411086004669105,0.5563995805858737,23.0275,22.584999,24.327728292803148,23.39181153264437,0.5381073467414222,23.3325,0.5621715845698123,-111285179.6494829,25.226999999999983,23.53924989999998,7.935405105854289,0.5326857616170229,25.45168442437482,26.016222244444464,26.047428514285702,24.496333200000002,24.94266582054257,25.952900060000015,26.092625000000016,25.236769967013903,25.11589529172509,0.5503407881177519,23.3925,25.960416599999977,0.5441482196971664
2016-05-11,25.21784775885846,21.605364,0.4297331909045532,-15.384611725967245,25.473300079999987,24.541097114003602,23.23400000000007,23.71941554117286,25.29534624417665,114876400,-17.431270974651905,0.5502018121284098,23.115,22.629998999999998,24.177699881202752,23.303708021762915,0.5294204351833749,23.370001000000002,0.5564781528784161,-215811526.48623645,24.982875049999983,23.406499999999983,8.329674193612526,0.522478331152342,25.360539976360126,25.96888893333335,25.945928542857132,24.252666666666673,24.803037757423912,25.912800080000014,26.017187525000015,25.11958835773535,24.98761178903315,0.5435197684148081,23.3925,25.818333333333314,0.5365296991343903
2016-05-12,25.089416112084876,21.098566,0.5092865527236426,-17.369435653526022,25.29130003999999,24.35480205552707,23.089000000000066,23.51315798823234,25.17750505964723,305258800,-19.41124353256021,0.5563639940811118,22.3675,23.469998999999998,23.97861227105241,23.064138347841947,0.5393564206772623,23.18,0.5618985898208478,-360602692.06641775,24.710874999999987,23.29424989999998,8.81373452228981,0.5346791979062483,25.25169523218914,25.909000000000013,25.833142828571418,23.992166600000004,24.63241939146823,25.860750060000015,25.91950000000001,24.978777837861163,24.832604512321335,0.5506192742044379,23.195,25.66291666666665,0.5448431363019792
2016-05-13,24.96944454564171,21.140608,0.4909292421789142,-17.204796487697806,25.10989995999999,24.190535097857826,22.978999800000064,23.35258362673555,25.066743926619093,177571200,-17.596726445152484,0.553278127545976,22.5,23.372498999999998,23.810035612170857,22.919425231894632,0.5352945399880203,22.5,0.5590106180244309,-427591480.43144953,24.469249949999988,23.21374989999998,9.265328416126247,0.5299920299899984,25.148883615240546,25.849833311111126,25.724928514285704,23.73949986666667,24.478387053662985,25.805850040000013,25.82399995000001,24.848290124646653,24.69050093088125,0.5472912923493269,22.9175,25.50066666666665,0.5412047609790656
2016-05-16,24.896300860488456,21.925322,0.5862435937431318,-14.13153205890424,24.95849995999999,24.121912612347554,23.033499600000063,23.373931876419995,24.997320234157392,245039200,-12.653523905711817,0.5624830802671766,22.9125,23.639999,23.7675310356495,23.10294982126309,0.5497014219884198,23.0975,0.5671804256639423,-273771968.1371448,24.29924984999999,23.21974979999998,9.57627301603806,0.5474923887903985,25.083045002878173,25.803277711111125,25.64414274285713,23.552833133333333,24.400818741842755,25.76020000000001,25.74874992500001,24.771718395499615,24.611758870824396,0.5577965350405938,23.5975,25.35699993333332,0.5533846535225209
2016-05-17,24.821969062415846,21.834238,0.553494474994505,-14.488250251532065,24.788999879999988,24.050539887362074,23.036999400000063,23.37367135343454,24.92667583267229,187667600,-12.552621361795113,0.5593723007056838,23.252501000000002,23.549999,23.718152031193313,23.192799547508727,0.545461307922139,23.637501,0.5642867771506634,-354836759.76977134,24.13149974999999,23.17749969999998,9.890624653681028,0.5424926132387824,25.015964767471186,25.75311104444446,25.54278557142856,23.37183306666667,24.321717223239467,25.718299960000014,25.67112487500001,24.693983984638525,24.53180662109379,0.5544140716645789,23.674999,25.220999933333317,0.5496450348504488
2016-05-18,24.76431198620044,22.084131,0.5287957799956041,-13.509561876886488,24.614199839999987,24.011440755232353,23.139499000000065,23.422094561900984,24.87073336168654,168249600,-11.73340844706089,0.5564973829122242,23.4725,23.805,23.708382902294147,23.341866031672488,0.541612630991401,23.540001,0.5616010616076502,-352288543.1006802,23.97437474999999,23.18674949999998,10.161934669905753,0.5379929487092311,24.96200532560957,25.69744435555557,25.435642714285702,23.31749966666667,24.269277359913357,25.685949940000015,25.595124850000012,24.635429263269714,24.474270645539356,0.5513037448729644,23.8025,25.084333233333318,0.5462266338547218
2016-05-19,24.70507720638578,22.000053,0.47653662399648367,-13.838840208542946,24.435199799999985,23.9674939214007,23.332499000000062,23.445349914282623,24.813310128569736,121768400,-11.106920826649052,0.5500752188475081,23.3925,24.1075,23.68858491450738,23.41124368778166,0.5324755432916877,23.66,0.5557190403754972,-330667027.3503995,23.82724969999999,23.21074949999998,10.437001189134095,0.5271732307608619,24.906632528526842,25.63205544444446,25.329999857142848,23.306999600000005,24.21394825530464,25.651349900000014,25.52056235000001,24.57512758197695,24.414640216794883,0.5442086512511404,23.66,24.964833199999983,0.538263015744587
2016-05-20,24.661171001196227,22.238272,0.44272949919718735,-12.905881276868191,24.288899799999985,23.952018309838728,23.56749920000006,23.510740838958508,24.769470557762357,128104000,-9.897804693414088,0.5446846806508968,23.629998999999998,24.475,23.70313680019396,23.542495791854442,0.5249763918486315,23.66,0.5507546795679873,-261687690.53869444,23.69649969999999,23.27324949999998,10.67563359364892,0.5183863415304275,24.86343125289834,25.573277644444463,25.224499885714277,23.331666333333338,24.182490697204283,25.621599900000014,25.45524985000001,24.532342716311565,24.37530858990489,0.538290959969862,23.8575,24.85283316666665,0.5316698152947417
2016-05-23,24.63416265967446,22.520861,0.45268379935775,-11.799140217689551,24.178399759999984,23.966826089854088,23.694999400000057,23.619242504602415,24.740689229163994,152074400,-8.231823372668435,0.5435250433030991,23.9175,24.905001000000002,23.753682200169713,23.730830527902963,0.5238938787870105,23.967501000000002,0.5495896059766276,-261688090.73342976,23.588374699999992,23.364249499999982,10.87710197873718,0.5173509278692104,24.833786890039583,25.52055542222224,25.119571285714276,23.37816633333334,24.176722182034723,25.592449880000018,25.400499825000008,24.508740343183142,24.35803061636264,0.5371462109706154,24.297501,24.747916533333314,0.5305507062863205
2016-05-24,24.626398627495217,22.864182,0.4451468394861996,-10.454587030092377,24.088299719999988,24.01522360510608,23.915499600000054,23.774834776492884,24.729137523548168,140560800,-6.181121226641101,0.5406689090074747,24.209999,25.102501,23.843846925148497,23.978887018601977,0.5202640494941101,24.305,0.546897793857095,-163856874.34430832,23.507749699999994,23.476249499999987,11.039793618089625,0.5132568507544419,24.819716815920387,25.476055400000014,25.034499885714276,23.42349966666667,24.199666629570515,25.569349900000017,25.339374825000007,24.506865879672965,24.36557702821021,0.53409253069635,24.522499,24.643416499999983,0.5272492289638541
2016-05-25,24.639988987129595,23.265877,0.4481172715889589,-8.881364675752302,24.013199799999985,24.099964309381694,24.168500000000055,23.98031954440327,24.73678376165477,152675200,1.8401185851564257,0.5388762443628641,24.5275,25.0875,23.976491184504933,24.287591679067987,0.518255214510973,24.6675,0.545159817979953,-33660014.90268682,23.530249749999996,23.653999499999987,11.163839147676402,0.5111265367242641,24.82306129372743,25.436610977777793,24.953499914285704,23.513999666666674,24.253923119603556,25.54454992000002,25.277249875000006,24.52898449746891,24.400378574777296,0.5322401924289412,24.934998999999998,24.539916533333315,0.5253277938506009
2016-05-26,24.662550548733027,23.450378,0.46299401727116757,-8.158781670172866,23.957599839999986,24.195443994202485,24.479000400000054,24.184352536329946,24.75268451114804,225324800,5.8842180744490165,0.5385123500436894,24.66,24.965,24.117242411441815,24.55922811937866,0.5183967406939406,24.92,0.5447066416203541,122665935.33434488,23.5999998,23.905749699999987,11.271251642345144,0.5115815152552936,24.834019713581256,25.404833244444465,24.8954285142857,23.633499800000006,24.319198341172513,25.516749940000018,25.22362492500001,24.560846525387305,24.445676795759404,0.5319967126182177,25.182501000000002,24.44249989999998,0.5252470283120123
2016-05-27,24.683279790258243,23.436363,0.43139521381693396,-8.213665050763751,23.904299839999986,24.28040170904034,24.735500400000053,24.34856116608814,24.767241706315517,145364800,7.051423386021911,0.5333231867093852,24.8125,24.615,24.238524610011588,24.73531874625244,0.5112835160041426,24.860001,0.539912508787947,239434381.2359831,23.682624849999996,24.15149979999999,11.378096294356697,0.5033182546450818,24.843960116970226,25.37527768888891,24.83607134285713,23.760666466666674,24.37829846877463,25.48949992000002,25.163374950000012,24.590105051754676,24.487084744420088,0.5263217948027623,25.1175,24.363333233333314,0.5189542560745263
2016-05-31,24.697022239513938,23.321924,0.42411617105354776,-8.661849446629466,23.852099839999987,24.345601546274594,24.90700040000005,24.46064095407211,24.775839892997453,169228800,6.642460486971379,0.5302493381158433,24.705,24.43,24.32933403376014,24.811879164168293,0.5074073988040045,24.9,0.5370142586121882,292987798.95750165,23.760374849999994,24.300999899999987,11.491942788182437,0.4989855244592787,24.848706779049827,25.345666555555574,24.77064279999999,23.878499800000004,24.42342935579197,25.459199920000017,25.09299992500001,24.61093254887942,24.517917986715567,0.5230387499326933,25.1,24.29983319999998,0.5154127059009684
2016-06-01,24.693021154659597,22.994963000000002,0.41579293684283825,-9.94237629196012,23.79319983999999,24.37125854186749,24.935000400000053,24.48870623514991,24.76884685417148,116693200,3.446102122294586,0.5269660194910468,24.5825,24.48,24.365042279540123,24.746252776112197,0.503243818843871,24.754998999999998,0.5339239734399445,201369170.85832706,23.801374849999995,24.425249999999984,11.634208955184706,0.49432610348090755,24.839541807322384,25.294444333333352,24.685071342857132,23.962499800000003,24.438165559192587,25.42194990000002,25.02206245000001,24.611158518386116,24.52418134241134,0.5195252811843759,24.885,24.22941649999998,0.5116152000180837
