date,open,high,low,close,adj_close,volume,current_ratio,long-term_debt_to_capital,debt_to_equity_ratio,gross_margin,operating_margin,ebit_margin,ebitda_margin,pre-tax_profit_margin,net_profit_margin,asset_turnover,inventory_turnover_ratio,receiveable_turnover,days_sales_in_receivables,roe_-_return_on_equity,return_on_tangible_equity,roa_-_return_on_assets,roi_-_return_on_investment,book_value_per_share,operating_cash_flow_per_share,free_cash_flow_per_share,is_day_start_market,is_day_end_market,day_of_week,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,ATR_14,ADX_14,CCI_14,ROC_10,RSI_14
2018-09-25,54.9375,55.705002,54.924999,55.547501,53.895813,98217600,1.1329,0.4666,1.0685,38.2894,25.6248,25.6248,0.0,26.1065,22.4563,0.172,9.8119,1.2838,70.1041,13.1828,13.1828,3.8622,7.0315,5.6334,0.9329,0.7886,0,0,2,54.95199979999992,55.1620003,55.54537530000001,52.82620033999999,55.13162815940266,55.14351926284111,54.929592957535355,53.08634060891117,1.093411464769002,27.298638824291295,15.408041208466557,-0.7415697747037875,56.59725532366329
2018-09-26,55.25,55.9375,54.939999,55.105,53.46648,95938800,1.1329,0.4666,1.0685,38.2894,25.6248,25.6248,0.0,26.1065,22.4563,0.172,9.8119,1.2838,70.1041,13.1828,13.1828,3.8622,7.0315,5.6334,0.9329,0.7886,0,0,3,55.05449999999992,55.1457501,55.55437535000001,52.97105036,55.122752106268436,55.13651576050636,54.946298390151036,53.165503722287205,1.0865607172855019,26.01546420725012,14.266064736005838,-0.29402812524438326,53.44779318609686
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.565292,120724800,1.1329,0.4666,1.0685,38.2894,25.6248,25.6248,0.0,26.1065,22.4563,0.172,9.8119,1.2838,70.1041,13.1828,13.1828,3.8622,7.0315,5.6334,0.9329,0.7886,0,0,4,55.30049979999992,55.109249899999995,55.579000350000015,53.143800379999995,55.49433440417896,55.33669453132339,55.06926987680332,53.28597412533477,1.116449308907966,25.501183422629776,130.57079672389472,-0.644851364429988,59.63820754822374
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.756927,91717600,1.1329,0.4666,1.0685,38.2894,25.6248,25.6248,0.0,26.1065,22.4563,0.172,9.8119,1.2838,70.1041,13.1828,13.1828,3.8622,7.0315,5.6334,0.9329,0.7886,0,1,5,55.704499799999915,55.1567501,55.587875400000016,53.31310037999999,55.8078899361193,55.53638661653732,55.19933950758396,53.40946537532164,1.0692027868431115,25.023636979768025,116.71430115982416,0.8488241752827808,60.62166405952134
2018-10-01,56.987499,57.355,56.587502,56.814999,55.125626,94403200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,56.02799999999992,55.391249900000005,55.58325030000002,53.49220033999999,56.14359295741287,55.76886159534872,55.35321184019501,53.54301571354432,1.0585453734971748,25.38611008223214,146.81847865530904,4.305118334769253,62.51420771392685
2018-10-02,56.8125,57.5,56.657501,57.32,55.615608,99152800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,56.38249979999991,55.6672498,55.59475030000002,53.68055033999999,56.535728638275245,56.05088675983077,55.54052499827167,53.69113274438572,1.0431134896759477,25.840894368910575,131.7085319525393,5.058649100831203,64.92667325160524
2018-10-03,57.512501,58.3675,57.445,58.017502,56.292374,114619200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,56.96500019999992,56.009750100000005,55.65975045000001,53.87590037999999,57.029653092183494,56.40845316713426,55.77642756986484,53.860794283821576,1.0434268118419514,26.90833515069144,163.85067268994007,6.273761162682812,67.99080270599438
2018-10-04,57.695,58.087502,56.682499,56.997501,55.302704,128168000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,57.11700059999991,56.20875020000001,55.72087540000001,54.04175035999999,57.01893572812233,56.51555277310985,55.892720277496764,53.983802390338376,1.0692536824246692,26.78002461300545,96.8677568641301,3.617690314957045,59.76768666886516
2018-10-05,56.990002,57.102501,55.145,56.072498,54.405209,134322000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,57.044499999999914,56.37449990000001,55.75825025000002,54.192150279999986,56.70345648541489,56.43499735981715,55.90984196535422,54.06571202208981,1.1326999193943352,24.921094801607303,14.703826940098963,3.046029531452188,53.45386137945631
2018-10-08,55.552502,56.200001,55.049999,55.942501,54.279079,118655600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,56.87000039999991,56.449000200000015,55.82625030000001,54.35610031999999,56.44980465694326,56.345452567123125,55.9129523496062,54.139311589851,1.1339357822947398,23.179126361471923,-17.798470823133904,1.3497042927561598,52.612676644923894
2018-10-09,55.91,56.817501,55.5625,56.717499,55.031029,107564000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,56.74950019999991,56.56600000000001,55.86400015000002,54.54090027999999,56.539036104628835,56.41309737310074,55.9895758401199,54.24041697848429,1.1425832978451156,22.075393605084475,22.39572452722945,2.106301775844055,56.96104160038848
2018-10-10,56.365002,56.587502,54.012501,54.09,52.481659,167962400,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,55.96399979999991,56.46450000000001,55.805125050000015,54.67125031999999,55.722690736419224,55.99071603253697,55.80866385534657,54.234518273445694,1.2541843479990358,21.345136392175796,-99.32609457200796,-1.8419381181380867,42.66632112933566
2018-10-11,53.630001,54.875,53.080002,53.612499,52.018353,212497600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,55.286999399999914,56.20200000000001,55.65562495000002,54.736000299999986,55.01929349094615,55.55831293571207,55.59950529769452,54.21012536076155,1.2928138945705332,21.33032725777041,-166.89798357942456,-4.667704017207452,40.668869572680194
2018-10-12,55.105,55.720001,54.209999,55.5275,53.876411,161351600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,55.17799979999991,56.111249900000004,55.634000000000015,54.80960029999999,55.18869566063076,55.552710583764416,55.59264765029504,54.261787111319926,1.3510059021012097,20.509967288979812,-70.43479068602144,-1.6080463965970293,50.64766588794063
2018-10-15,55.290001,55.4575,54.317501,54.34,52.72422,123164000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,54.85749959999991,55.86375,55.627499950000015,54.85645028,54.905797107087174,55.332217750352704,55.47334787407647,54.264854283425024,1.3409339805225522,19.748204460817107,-95.49112813905232,-4.356242266236765,45.53348883320009
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.886112,116736000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,54.62149939999991,55.6854998,55.676374800000005,54.9218502,55.11636407139145,55.36954143210676,55.479457409878705,54.314761880153455,1.3564031247709412,18.760145879054694,-60.17990314231405,-3.1097383112351773,50.91596865535044
2018-10-17,55.575001,55.66,54.834999,55.297501,53.653248,91541600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,54.86299959999991,55.4134997,55.711624900000004,54.992250219999995,55.1767430475943,55.35644317172371,55.462128227985495,54.35330066916705,1.3184458301444448,17.84266291027531,-45.73508718505907,-4.688242179058322,49.85266589857939
2018-10-18,54.465,54.935001,53.25,54.005001,52.399181,130325200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,54.941499999999905,55.1142497,55.66149995000001,55.036100239999996,54.786162365062864,55.11072641322849,55.32335420627259,54.33964185861148,1.3705211994198414,18.233007916695733,-109.41538542163211,-5.250230181144255,44.46688082876932
2018-10-19,54.514999,55.314999,54.357498,54.827499,53.19722,132314800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,54.80149979999991,54.989749800000006,55.68212485,55.08825019999999,54.799941243375244,55.05923051991422,55.2761299009133,54.35877351121495,1.3661981137469954,18.19425016284571,-52.1190022342531,-2.2203380345209522,48.29497296799385
2018-10-22,54.947498,55.84,54.735001,55.162498,53.52227,115168400,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,54.96599939999991,54.911749500000006,55.68037485,55.15385015999999,54.920793495583496,55.078006425384366,55.26530781511203,54.390292118618284,1.3475410341936391,17.624658235199284,-17.267665496643787,-1.394294116382111,49.81244161300179
2018-10-23,53.9575,55.8125,53.674999,55.682499,54.026798,155071200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,54.9949995999999,54.80824950000001,55.687124749999995,55.223150159999996,55.174695330389,55.18791416622357,55.30504030891088,54.44096689828031,1.4039667460369505,17.873499119445412,-21.925020350863765,-1.8248336373223983,52.159521248418606
2018-10-24,55.650002,56.057499,53.634998,53.772499,52.173595,163702000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,54.689999199999896,54.77649940000001,55.620499699999996,55.24985014,54.70729655359267,54.930565954182924,55.15908399377651,54.414752470896765,1.4767191927485968,17.851076554529055,-75.66487329434479,-0.5869865039748623,44.016886582079415
2018-10-25,54.427502,55.345001,54.1875,54.950001,53.316082,119423200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,54.878999199999896,54.91024960000001,55.556124799999985,55.29765014,54.78819803572845,54.93409959887694,55.139171327702556,54.43574260929297,1.4835608218379828,17.830255601392437,-21.77561800633021,2.494757798922964,49.274302660734186
2018-10-26,53.974998,55.047501,53.1675,54.075001,52.467102,189033600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,54.72849959999989,54.76499970000001,55.43812479999998,55.312550120000004,54.55046569048563,54.777899853626586,55.037821772683266,54.42159587951678,1.5118779774209838,18.540814771285852,-113.30842955609712,-2.6158191886902937,45.83003736453785
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.482285,183742000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,54.3080001999999,54.63699980000001,55.25037489999998,55.28585014,54.05364412699042,54.46555460751266,54.84945788957057,54.36820000188867,1.6467439790337703,20.114445407064824,-196.22910490245948,-2.355537357379467,42.14950017322306
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.739403,146640000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,53.836500599999894,54.41575010000001,55.050624949999985,55.27505012,53.81076308466028,54.25818122432854,54.70427151913528,54.32729023710872,1.6346549091027869,21.575673854573868,-150.6620231286554,-3.9837894749957914,43.42692484789884
2018-10-31,54.220001,55.112499,54.154999,54.715,53.088074,153435600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,54.025000799999894,54.357500000000016,54.88549984999999,55.29415016000001,54.11217538977352,54.34123918354153,54.705293279217635,54.34249454153583,1.6455722727383022,21.51382707171595,12.00056189402636,-1.053394799884344,49.70088590113676
2018-11-01,54.762501,55.59,54.202499,55.555,53.903095,233292800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,54.1460005999999,54.51249990000001,54.813374799999984,55.33000014,54.59311692651568,54.561922968352164,54.786217728815956,54.39004377520109,1.627138610399852,21.005756982305623,67.74310940202507,2.8701027151170733,53.08680462094938
2018-11-02,52.387501,53.412498,51.357498,51.869999,50.327675,365314800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,53.7050001999999,54.21674990000001,54.60324984999998,55.289950100000006,53.685410951010454,54.07248224683359,54.508482611785865,54.29121848989909,1.8107359953712912,22.069487317060712,-193.85206677149444,-5.394190969754065,40.277586102491384
2018-11-05,51.075001,51.0975,49.5425,50.397499,48.898945,264654800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,53.1724997999999,53.74025000000002,54.32599974999998,55.217100060000014,52.58944030067364,53.404303474682024,54.116960363044356,54.13852360794226,1.8476476385590563,23.73099746138436,-236.7497612750871,-8.638113161590322,36.48881644349008
2018-11-06,50.48,51.18,50.422501,50.942501,49.427746,127531600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,52.6959997999999,53.266250200000016,54.03724984999998,55.146250060000014,52.04046053378242,52.95670302473984,53.814630899897274,54.01318938802296,1.7715657358048378,25.19958857360708,-150.87226235604643,-8.512545387016479,38.784049760313636
2018-11-07,51.4925,52.514999,51.032501,52.487499,50.926807,133697600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,52.2504995999999,53.13775020000001,53.95712479999999,55.09750006000001,52.18947335585495,52.87139320205987,53.68823738562134,53.953358392414216,1.7573466118187782,25.421134007825025,-75.08389982204282,-2.3896973804397703,44.866854972275185
2018-11-08,52.494999,52.529999,51.6875,52.122501,50.749123,101450400,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,51.5639997999999,52.85500020000002,53.88262489999998,55.02505010000001,52.167149237236636,52.73523098350353,53.53911963460978,53.881560063299936,1.6920003538317225,25.61458248085441,-60.24149973953813,-5.145586803538005,43.76056374434136
2018-11-09,51.387501,51.502499,50.5625,51.1175,49.770596,137463200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,51.4134999999999,52.55925010000002,53.66212489999998,54.9222501,51.81726615815776,52.44109807741198,53.30848919321838,53.77316555101366,1.6825718285580282,26.295272574413996,-95.28263974898209,-5.46925741157176,40.779019152798305
2018-11-12,49.75,49.962502,48.447498,48.5425,47.263443,204542000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,51.04250019999989,52.107500000000016,53.37224989999997,54.75495008,50.72567743877184,51.732262063337075,52.85458546053091,53.56804141175822,1.7531025550895973,27.691730264544468,-155.98797222020926,-8.5139481998879,34.32582404821765
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.791222,187531600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,50.4654997999999,51.580749800000014,52.998249949999966,54.57430006,49.836284625847895,51.06412332454852,52.39772008333749,53.35194170933633,1.7302023011546261,29.169654290731128,-151.5370393934846,-9.87810951939785,33.25827503226704
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.469494,243204000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,49.30800019999989,50.77924990000001,52.56837494999996,54.3739501,48.79085675056526,50.270646538266966,51.85508017063868,53.09108128936236,1.7592950653578672,30.934139032952665,-156.58421745996708,-14.648632002193185,30.407704829117215
2018-11-15,47.0975,47.9925,46.724998,47.852501,46.591629,185915200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,48.45400019999989,50.00900000000001,52.26074994999997,54.21550008,48.47807150037684,49.830983713127516,51.473882154387375,52.88564676821089,1.7259524892608766,32.572589150729804,-122.73390356404298,-13.864636846368473,35.46495088835183
2018-11-16,47.625,48.7425,47.365002,48.3825,47.107662,147713200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,47.907000199999885,49.660250100000006,51.93849999999996,54.07665006,48.446214333584564,49.56762303801342,51.17946480635048,52.709052777300656,1.7010628828851,33.403507024774115,-87.01363131079222,-6.723537820002656,37.70682982925993
2018-11-19,47.5,47.674999,46.247501,46.465,45.240688,167701200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,47.49150019999989,49.267000200000005,51.503625099999965,53.91430006,47.78580955572304,49.00350975837462,50.73046815812663,52.46418796250455,1.7320583198218784,34.540040840338,-109.95169358004833,-7.802964587587969,33.211605323692254
2018-11-20,44.592499,45.3675,43.877499,44.244999,43.079178,271300800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,46.72900019999989,48.59725000000001,50.93175009999997,53.679950000000005,46.60553937048203,48.13832598412469,50.11280442878123,52.14186682672006,1.7931613684060301,36.221638073342554,-150.4711522206055,-13.147179405267128,28.913866514211094
2018-11-21,44.932499,45.067501,44.137501,44.195,43.030499,124496800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,46.22799999999988,47.76800010000001,50.45287514999997,53.45849996000001,45.80202624698802,47.421357623374746,49.54920400699254,51.8302249903781,1.7315069849484566,37.783121218275355,-136.05644207880985,-15.7989981576375,28.823399930728726
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.937576,94496000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,45.271999399999885,46.862999800000004,49.858999999999966,53.18789990000001,44.892183497992015,46.63065587367025,48.93237486346944,51.48678471624562,1.691399200309281,39.490758988385345,-143.4400764922089,-17.36294848936738,26.79633393929356
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.504726,179994000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,44.32649919999989,46.1167497,49.33799989999996,52.94179990000001,44.47978866532801,46.08962735118475,48.429767638377115,51.179655864628145,1.654334971715761,41.177423250844505,-121.28340531655287,-14.598720594708281,29.56460044120946
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.412231,165549600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,43.745499399999886,45.6184998,48.86299989999996,52.723599899999996,44.17319277688534,45.62969528733298,47.965980339484055,50.88084586993685,1.6056324737360634,42.74361149455659,-103.70911346375254,-10.26419941288561,29.369537555474007
2018-11-28,44.182499,45.322498,43.732498,45.235001,44.043098,184250000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,43.943499799999884,45.33625,48.458499899999964,52.5370999,44.52712885125689,45.557932689636075,47.705887069057,50.65944018876286,1.6168370827549163,42.66352455670331,-55.236935260035494,-5.8731687223257385,37.23308396305598
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.704758,167080000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,44.08199999999988,45.155,47.96712494999996,52.342999940000006,44.64725290083793,45.43603601879315,47.437469348194426,50.43308963234079,1.5924202911295653,42.2674303590126,-38.38073478731074,-3.881156233808214,36.32941474930017
2018-11-30,45.072498,45.0825,44.2575,44.645,43.468647,158126000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,44.39650039999988,44.834249899999996,47.421624949999966,52.135749940000004,44.646501933891955,45.29221128810349,47.171519886461624,50.20610572519017,1.5376045560488822,41.966865497770854,-40.54817423819206,-6.702891035935599,35.678637816729285
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.987534,163210000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,44.906500999999885,44.616500099999996,47.13837509999997,51.97154996000001,45.16600195592797,45.458173235721034,47.07947056394147,50.04919969675134,1.5413471591882473,40.70312698400714,16.219640126152978,-4.500590089391821,42.779654447222946
2018-12-04,45.237499,45.5975,44.067501,44.172501,43.008591,165377200,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,45.02900099999988,44.3872502,46.82712519999997,51.75105002000001,44.834834970618644,45.22441464740812,46.80261631975657,49.81874092432972,1.5839295763890868,40.088514170557936,-32.69294984305813,-4.9338190035510765,37.04182118688844
2018-12-06,42.939999,43.695,42.605,43.68,42.529068,172393600,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,44.71800079999988,44.33075029999999,46.46400014999996,51.51370000000001,44.44988998041243,44.943611984243006,46.50522428930356,49.57800598612071,1.5827561066470093,40.08247415711776,-91.2858928075755,-1.2769782184874678,35.789189073078894
2018-12-07,43.372501,43.622501,42.075001,42.122501,41.012604,169126400,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,1,5,44.16500079999988,44.1235004,45.94575024999997,51.25405002,43.67409365360829,44.430682714380644,46.08782207127465,49.285633241566956,1.5843448847436516,40.2631195124959,-126.11016808627873,-4.689442244597808,32.09305577956375
2018-12-10,41.25,42.522499,40.8325,42.400002,41.282795,248104000,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,1,0,1,43.71600119999988,44.0562508,45.45962529999996,50.977300080000006,43.24939643573886,44.06146803903871,45.73660111210564,49.0156084869957,1.5918916072619622,40.83618112851157,-146.78338858596913,-1.5613118143275595,33.41255630838218
2018-12-11,42.915001,42.947498,41.75,42.157501,41.046688,189126800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,2,42.90650099999988,43.906501000000006,45.01162534999997,50.69175008000001,42.885431290492576,43.71529221375894,45.39573443476225,48.746663095348815,1.5637206353146793,40.99607960732428,-107.48121447656094,-3.430301304095762,32.812532074972346
2018-12-12,42.599998,42.98,42.255001,42.275002,41.161091,142510800,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,3,42.52700119999987,43.778001100000004,44.69825044999997,50.400950140000006,42.68195486032838,43.453421265802774,45.09852182192775,48.492872464158665,1.5107762327922016,41.11506327514526,-80.33804425163635,-2.9499517229120364,33.436280384917644
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.611404,127594400,1.3006,0.441,0.9732,37.9919,27.6907,27.6907,0.0,28.3549,23.6805,0.2256,10.481,2.2798,39.4768,16.935,16.935,5.3422,9.4674,6.2313,1.3979,1.2222,0,0,4,42.33850099999987,43.5282509,44.43225044999996,50.10930012,42.700469573552255,43.32325358111136,44.873662505553675,48.26717154399558,1.4648279304499014,41.06962600412818,-56.71856207224624,-5.521171537058212,35.95655482400153
